Status,PageTime_ms,TotalServerTime_ms,TotalBrowserTime_ms,Action_count,Api_count,Db_count,DbTime_ms,Xhr_count
Success,2197,1967,1665,13,50,287,526,10
Invalid,2326,2443,1681,13,50,335,478,10
Invalid,3334,3453,1605,14,52,291,1420,10
Invalid,2906,2753,1647,13,52,287,863,10
Success,2245,2116,1704,13,50,285,520,10
Invalid,2329,1958,1977,13,50,289,503,10
Success,2131,2066,1623,13,50,289,519,10
Success,2173,1927,1732,13,50,293,507,10
Success,2149,2557,1692,13,50,329,506,10
Success,2178,2415,1645,13,59,325,487,10
Success,2311,2130,1887,13,50,287,528,10
Invalid,2147,2367,1726,13,50,288,553,10
Success,2318,2127,1729,13,59,321,546,10
Invalid,2477,2658,1621,14,61,320,380,10
Success,2149,2248,1642,13,58,295,527,10
Success,2016,2009,1213,12,49,287,373,10
Invalid,2183,2928,1637,13,50,329,472,10
Invalid,2779,3090,1682,13,52,291,1070,10
Success,2200,2248,1584,13,59,317,511,10
Success,2164,2368,1674,13,52,293,504,10
Regression,2809,2183,1804,13,59,319,462,10
Success,2314,2540,1694,13,52,285,485,10
Success,2469,2273,1689,13,59,323,472,10
Success,2285,2245,1655,13,52,287,549,10
Invalid,2835,2239,2177,13,50,329,469,10
Success,2367,2562,1768,13,50,327,505,10
Invalid,2135,2341,1615,13,59,315,515,10
Regression,4378,8102,1615,13,73,540,604,10
Success,2102,2444,1554,13,50,333,579,10
Success,2213,2155,1846,13,58,315,337,10
Success,2215,2316,1576,13,52,287,502,10
Regression,2554,2310,1841,13,54,317,497,10
Success,2093,2272,1582,13,50,289,546,10
Regression,4003,5177,1665,14,52,287,2892,10
Success,2351,2311,1828,13,50,333,491,10
Regression,2605,2133,1924,13,59,319,519,10
Invalid,2360,2377,1672,13,50,298,491,10
Regression,2612,2530,1999,13,52,291,481,10
Success,2238,2519,1686,13,50,287,565,10
Success,2101,2448,1793,13,59,323,486,10
Invalid,2377,2483,1716,13,62,351,501,10
Success,2189,2414,1705,13,59,325,498,10
Success,2175,1937,1619,13,50,287,510,10
Success,2225,1964,1544,13,50,289,518,10
Invalid,1999,3403,1122,7,30,218,293,7
Success,2496,2504,2880,13,54,321,486,10
Success,2126,2422,1659,13,50,374,541,10
Invalid,2343,2516,1577,13,59,319,468,10
Invalid,2091,2152,1659,13,50,288,526,10
Invalid,1969,1800,1355,9,32,152,291,6
Success,2324,2068,1752,13,59,323,500,10
Success,2341,2056,1730,13,53,293,518,10
Invalid,2387,2218,1908,13,59,323,503,10
Success,2174,1967,1710,13,52,285,517,10
Regression,2755,2247,1629,13,52,287,321,10
Regression,2659,2562,1890,13,54,292,504,10
Invalid,158,63,494,2,1,1,0,2
Invalid,2218,1965,1764,13,0,0,0,11
Success,2252,2239,1572,13,59,319,466,10
Success,2285,2027,1713,13,51,289,535,10
Regression,2793,2260,1643,14,52,289,297,10
Invalid,2083,2227,1543,13,50,287,544,10
Regression,2694,2407,1615,13,52,287,306,10
Success,2331,2492,1687,13,59,325,533,11
Success,2088,2336,1655,13,50,289,560,10
Success,2166,2079,1852,13,59,319,514,10
Invalid,2065,2006,1054,9,32,154,291,6
Success,2159,2089,1845,13,59,319,471,10
Success,2326,1934,1738,13,52,289,508,10
Success,2270,2346,1697,13,59,319,450,10
Invalid,2123,2355,1639,13,50,289,568,10
Regression,3733,5036,1469,13,50,363,550,10
Success,2149,1976,1627,13,50,293,516,10
Invalid,3749,4216,1648,13,52,285,2212,10
Success,2274,1995,1722,13,50,285,530,10
Invalid,3964,2883,1681,13,59,315,481,10
Regression,2527,2203,1651,13,52,287,323,10
Invalid,2819,2212,1771,13,52,287,312,10
Success,2183,2046,1647,13,59,319,513,10
Invalid,2880,3540,2095,13,0,0,0,11
Success,2426,2229,1712,13,59,341,475,10
Invalid,2483,1962,1772,13,59,319,478,10
Invalid,2306,2439,1659,13,50,289,600,10
Success,2331,2422,1786,13,54,317,536,10
Success,2201,2416,1673,13,54,288,483,10
Invalid,2111,2158,1594,13,59,321,500,10
Invalid,3378,2915,1655,13,52,285,999,10
Success,2340,2158,1779,13,52,289,487,10
Success,2109,2193,1587,13,50,285,538,10
Success,2415,2050,1855,13,59,317,476,10
Success,2431,2316,1665,13,54,292,496,10
Invalid,1419,1786,1022,6,30,189,250,6
Success,2197,2511,1679,13,50,285,603,10
Success,2265,2339,1736,13,50,285,570,10
Regression,2723,2338,2021,13,59,330,554,10
Invalid,2071,2479,1578,13,52,289,555,10
Success,2122,2371,1698,13,50,287,567,10
Invalid,2327,2014,1831,13,50,289,519,10
Regression,2528,2306,1865,13,54,317,468,10
Invalid,9777,19036,1619,13,73,534,628,10
Success,2285,2096,1736,13,52,287,491,10
Invalid,2196,2283,1796,13,50,287,567,10
Invalid,2613,2324,1839,13,59,319,531,10
Invalid,2259,2133,1861,10,43,235,131,3
Regression,2525,2242,1864,13,59,319,486,10
Invalid,2198,2433,1823,13,59,321,486,10
Invalid,2273,2424,1640,13,50,287,538,10
Regression,2501,2145,1730,13,59,323,509,10
Invalid,3755,4750,1625,14,52,293,2136,10
Invalid,1548,1788,1612,12,57,313,356,10
Success,2265,2045,1899,13,50,289,514,10
Invalid,2149,2224,1723,13,50,285,558,10
Error,2277,2163,990,9,32,157,283,6
Invalid,3976,4470,1679,13,52,287,2525,10
Invalid,2153,2359,1605,13,50,331,501,10
Success,2150,2407,1635,13,50,287,594,10
Regression,2632,2242,1899,13,59,352,509,10
Success,2409,2519,1706,13,50,329,492,10
Regression,4370,5133,1688,14,52,289,3180,10
Success,2453,2112,1740,13,59,323,505,10
Success,2156,2427,1613,13,50,289,579,10
Regression,4642,5493,1760,14,52,289,3562,10
Invalid,2205,2664,1792,13,67,349,587,10
Invalid,2890,2067,3157,12,49,283,379,10
Success,2281,3056,1917,12,57,322,182,10
Invalid,2075,2333,1686,13,50,287,575,10
Invalid,1928,1814,1305,9,32,154,303,6
Success,2241,2265,1654,13,60,297,510,10
Invalid,2343,2066,1943,13,59,317,462,10
Invalid,2775,2252,2054,13,59,317,510,10
Success,2364,2265,1940,13,50,287,568,10
Success,2158,1908,1809,13,59,319,473,10
Success,2258,2347,1619,13,59,319,481,10
Success,2274,2442,1758,13,50,331,481,10
Error,2073,2624,1903,10,48,274,142,3
Invalid,2842,1926,3119,12,49,283,384,10
Regression,3069,1988,3187,12,49,285,377,10
Invalid,2216,2169,1676,13,50,292,519,10
Invalid,2245,2181,1768,13,50,287,521,10
Regression,2704,2227,2043,13,50,289,544,10
Success,2300,2544,1669,13,50,292,518,10
Success,2132,2009,1722,13,50,289,523,10
Regression,2965,2262,1646,13,52,287,333,10
Invalid,2221,2174,1693,13,50,289,523,10
Success,2275,2870,1593,13,52,336,507,10
Invalid,1032,1297,1238,7,36,180,216,7
Success,2171,2478,1715,13,50,293,606,10
Regression,2681,2262,1643,14,52,295,344,10
Success,2223,1943,1738,13,59,315,454,10
Success,2452,3300,1564,13,54,336,516,10
Regression,2617,2208,1692,14,52,291,311,10
Regression,2741,2817,1586,13,52,287,945,10
Invalid,2257,1989,2016,13,50,287,513,10
Success,2207,2152,1705,13,52,289,509,10
Success,2131,2066,1623,13,50,289,519,10
Invalid,2043,2308,1585,13,50,285,568,10
Regression,3277,2172,2467,13,57,292,389,11
Invalid,1620,2495,1257,12,57,315,578,10
Invalid,2334,2267,1775,13,59,317,485,10
Success,2375,2842,1622,13,52,287,905,10
Regression,4778,5931,1655,14,52,285,3930,10
Success,2393,3261,1618,13,54,336,503,10
Success,2214,2105,1838,13,50,285,523,10
Invalid,2131,2573,1635,13,50,331,471,10
Success,2240,2668,1624,13,50,329,507,10
Regression,2708,2306,1632,14,52,289,312,10
Regression,3075,1925,3180,12,49,281,373,10
Invalid,2228,2438,1741,13,59,319,481,10
Regression,2700,2276,1601,13,52,285,324,10
Regression,6601,12396,1738,13,73,544,622,10
Success,2374,2368,1687,13,52,287,483,10
Invalid,2272,2180,1597,13,59,315,528,10
Invalid,2160,2845,1602,13,58,358,508,10
Success,2209,2500,1580,13,54,292,481,10
Success,2213,2125,1686,13,50,287,510,10
Invalid,2097,2009,1772,13,59,323,505,10
Success,2141,2149,1600,13,50,285,528,10
Invalid,2501,2081,1796,13,52,287,518,10
Invalid,2368,2265,1754,13,59,319,466,10
Invalid,2086,2720,1745,13,59,317,501,10
Invalid,1659,1934,1458,12,57,321,410,10
Invalid,2416,2618,1981,13,59,381,503,10
Regression,2918,2172,1638,14,52,287,296,10
Regression,2915,2492,1675,14,52,291,492,10
Success,2410,2486,1744,13,54,288,469,10
Success,2283,2407,1637,13,52,285,486,10
Invalid,2342,2414,1709,13,50,287,570,10
Invalid,2247,2191,1888,13,59,317,512,10
Invalid,3316,3723,1631,14,52,287,1803,10
Success,2274,1999,1782,13,50,289,515,10
Invalid,2358,2129,1697,13,52,289,483,10
Success,2109,2363,1652,13,50,331,483,10
Invalid,2378,2056,1704,13,52,287,495,10
Invalid,1988,1795,1346,9,32,158,285,6
Regression,4493,5282,1723,14,52,289,3384,10
Success,2150,2362,1560,13,50,291,543,10
Invalid,1057,1143,1041,6,30,153,250,6
Invalid,2207,2019,1637,13,50,285,528,10
Invalid,2241,2032,1942,13,59,319,518,10
Invalid,2428,2404,1898,13,0,0,0,11
Regression,3255,3984,1690,13,52,289,2165,10
Regression,4936,5705,1689,14,52,285,3683,10
Success,2233,2306,1638,13,52,291,496,10
Success,2197,1919,1741,13,50,289,501,10
Success,2162,2323,1630,13,50,285,569,10
Success,2139,2441,1652,13,50,333,474,10
Success,2309,2120,1711,13,52,285,528,10
Invalid,2641,2211,1705,13,52,285,304,10
Success,2359,2109,1731,13,54,317,479,10
Error,2239,1224,1201,10,29,156,301,6
Success,2072,2345,1575,13,50,331,494,10
Invalid,3577,4272,1619,14,61,322,1954,10
Success,2144,2105,1637,13,50,291,539,10
Invalid,2192,2396,1732,13,59,321,479,10
Success,2305,2032,1831,13,52,287,506,10
Success,2151,2107,1717,13,50,287,506,10
Success,2183,2389,1611,13,59,319,475,10
Invalid,3445,3873,1627,14,52,287,1935,10
Success,2129,2131,1632,13,50,287,519,10
Regression,3442,6364,1663,13,50,389,601,10
Regression,2883,2339,1639,13,52,289,311,10
Success,2263,2029,1611,13,52,285,485,10
Invalid,1745,2059,1318,12,49,285,373,10
Invalid,2047,2277,1656,13,50,287,561,10
Success,2389,2455,1904,13,59,317,487,10
Success,2384,2127,1797,13,59,325,474,10
Success,2180,2108,1689,13,50,287,523,10
Invalid,2287,1989,1981,13,50,289,517,10
Invalid,2219,2069,1662,13,0,0,0,11
Invalid,2137,2510,1623,13,50,294,596,10
Regression,2773,2322,1609,13,52,289,325,10
Success,2275,2251,1758,13,50,319,495,10
Invalid,3108,2509,1656,13,52,289,568,10
Invalid,2217,2710,1795,13,58,304,616,10
Success,2334,2264,2773,13,54,319,478,10
Success,2261,2185,1681,13,59,319,473,10
Regression,2553,2079,1960,13,59,317,511,10
Success,2188,2291,1675,13,50,371,489,10
Invalid,2318,1839,1763,13,0,0,0,11
Success,2286,2112,1893,13,50,287,520,10
Regression,2670,2328,2066,13,50,287,553,10
Invalid,4696,5516,1693,13,52,285,3592,10
Invalid,2291,2132,1658,13,59,321,501,10
Success,2290,2216,1656,13,52,291,492,10
Success,2147,2357,1644,13,50,285,573,10
Invalid,1649,1842,1457,12,57,317,384,10
Regression,2763,2268,1625,13,52,289,323,10
Success,2202,2261,1684,13,50,287,545,10
Success,2276,2271,1608,13,52,289,499,10
Invalid,2335,1996,1785,13,50,289,532,10
Success,2256,2439,1836,13,59,323,478,10
Success,2227,2287,1693,13,50,289,561,10
Success,2294,2515,1687,13,52,290,605,10
Regression,2522,2098,1800,13,59,325,491,10
Success,2112,2210,1557,13,58,321,453,10
Invalid,2258,2279,1819,13,50,287,559,10
Regression,2930,2369,1645,14,52,285,405,10
Regression,2525,2057,1811,13,59,325,491,10
Success,2135,2257,1664,13,50,289,572,10
Regression,2637,4405,1362,12,38,307,367,9
Success,2339,2253,1797,13,52,287,531,10
Success,2280,2394,1629,13,59,321,482,10
Success,2174,2164,1688,13,52,289,516,10
Success,2459,2049,1926,13,59,321,506,10
Success,2258,1650,1920,13,0,0,0,11
Invalid,2869,2687,1608,13,52,287,860,10
Invalid,3432,3289,1544,13,58,299,873,10
Invalid,2183,2204,1725,13,0,0,0,11
Success,2261,1970,1621,13,52,285,501,10
Success,2124,2217,1697,13,59,327,531,10
Regression,3119,2234,3298,14,58,288,503,11
Invalid,2465,2235,1783,13,52,291,602,10
Success,2325,2079,1705,13,59,319,502,10
Success,2137,2397,1783,13,50,287,568,10
Success,2306,1965,1922,13,50,291,518,10
Success,2310,1981,1757,13,50,289,520,10
Invalid,2615,2217,2136,13,59,319,518,10
Invalid,2365,2092,1816,13,54,319,474,10
Success,2222,1916,1727,13,50,285,508,10
Success,2492,2159,1862,13,59,321,540,10
Success,2445,2487,1852,13,50,294,471,10
Invalid,1850,1697,1311,9,32,167,304,6
Regression,3015,3580,1645,14,52,291,1457,10
Invalid,10621,3750,1813,13,54,336,514,10
Regression,2894,3908,1485,13,54,339,528,10
Invalid,2247,3541,1754,13,67,359,621,10
Invalid,10018,2162,2061,13,52,291,522,10
Invalid,2199,2291,1663,13,50,285,561,10
Regression,2501,2158,1787,13,59,323,511,10
Invalid,2560,2343,1797,13,54,319,491,10
Invalid,2564,2457,1566,14,52,291,463,10
Invalid,1978,3154,1464,12,38,307,379,9
Invalid,2352,2702,1729,13,59,325,490,10
Regression,3250,4033,1651,13,52,285,2203,10
Invalid,1036,1079,829,6,30,151,243,6
Regression,2867,2298,1696,13,52,293,308,10
Regression,2548,2199,1988,13,59,317,480,10
Success,2226,2268,1835,13,50,285,506,10
Invalid,5448,7785,1673,14,52,287,5039,10
Invalid,2248,2443,1576,13,59,325,472,10
Invalid,2791,872,2901,8,15,114,109,6
Success,2225,2100,1631,13,50,289,517,10
Success,2202,2197,1853,13,59,323,474,10
Invalid,2137,2104,1766,13,0,0,0,11
Success,2378,2754,1826,13,54,288,471,10
Invalid,2652,2679,1619,13,61,324,345,10
Regression,2753,3389,1727,13,52,287,1553,10
Success,2186,2315,1689,13,50,287,576,10
Success,2166,2352,1662,13,50,289,588,10
Regression,3245,3436,1712,13,52,289,1421,10
Invalid,2073,2316,1551,13,50,287,556,10
Invalid,2141,2179,1701,13,0,0,0,11
Success,2209,2195,1628,13,59,329,497,10
Success,2155,2163,1581,13,50,335,486,10
Success,2420,2131,1884,13,50,331,509,10
Regression,2760,2282,1675,14,52,287,315,10
Invalid,2394,2303,1053,9,32,157,282,6
Success,2173,2128,1804,13,59,317,510,10
Success,2298,1948,1735,13,50,291,515,10
Success,2162,2302,1682,13,50,289,557,10
Regression,2602,3604,1625,13,52,333,524,10
Success,2275,2330,1727,13,50,285,587,10
Regression,2707,2306,2110,13,50,293,539,10
Invalid,2209,2208,1665,13,50,331,496,10
Invalid,2458,2991,1668,13,50,492,531,10
Success,2201,2094,1860,13,50,287,514,10
Regression,2613,2204,1608,14,52,287,316,10
Success,2261,2013,1677,13,59,321,509,10
Success,2121,2350,1591,13,50,329,505,10
Regression,5142,9365,1713,13,73,534,742,10
Invalid,2363,2033,1808,13,50,289,513,10
Success,2467,3577,1485,13,54,336,560,10
Success,2233,2308,1676,13,59,317,487,10
Success,2187,2315,1682,13,50,287,545,10
Success,2200,2514,1702,13,59,317,465,10
Success,2122,2371,1698,13,50,287,567,10
Success,2309,2400,1746,13,50,325,477,10
Regression,2673,2136,2186,13,59,325,528,10
Invalid,2778,2176,2028,13,59,315,464,10
Invalid,1066,1165,1048,6,30,149,252,6
Regression,5238,5862,1662,14,52,285,3943,10
Success,2429,2243,1842,13,50,333,484,10
Success,2174,2459,1660,13,50,289,561,10
Success,2206,2552,1734,13,50,329,474,10
Invalid,1494,2079,1182,12,49,287,377,10
Success,2410,2227,1782,13,54,321,479,10
Regression,2503,2090,1922,13,59,319,467,10
Success,2389,2427,1843,13,50,289,467,10
Success,2166,2360,1847,13,59,321,462,10
Success,2119,2033,1830,13,0,0,0,11
Invalid,2825,1186,2226,10,31,122,138,7
Success,2208,2140,1769,13,50,287,519,10
Success,2110,2335,1611,13,0,0,0,11
Success,2067,2216,1774,13,59,319,520,10
Success,2305,2299,2834,13,54,317,476,10
Invalid,2340,1939,1710,13,50,285,513,10
Invalid,2267,2489,1737,13,50,333,482,10
Regression,2589,2189,1786,13,59,330,520,10
Invalid,1063,1216,766,6,30,149,323,6
Invalid,1028,1127,788,6,30,149,246,6
Invalid,2270,2042,1740,13,50,291,516,10
Success,2201,2193,1638,13,50,289,550,10
Invalid,2115,1956,1607,13,50,287,507,10
Regression,2711,2152,1893,13,59,319,517,10
Success,2142,2371,1632,13,50,287,560,10
Success,2300,2240,1599,14,52,287,317,10
Success,2156,2008,1658,13,50,285,506,10
Success,2219,2292,1618,13,50,342,502,10
Success,2161,2281,1636,13,50,335,486,10
Success,2100,2341,1618,13,50,291,542,10
Error,2367,1515,1183,10,31,211,292,6
Success,2149,2442,1581,13,54,292,483,10
Success,2167,2391,1659,13,50,333,477,10
Regression,2515,2036,1870,13,59,315,473,10
Invalid,2895,3041,1656,13,52,287,1042,10
Invalid,2983,4198,1496,13,54,337,518,10
Invalid,2235,2042,1586,13,0,0,0,11
Invalid,2140,1994,1584,13,50,293,521,10
Success,2200,2128,1732,13,50,289,521,10
Invalid,2409,2748,1293,12,49,319,386,10
Invalid,2158,2124,1695,13,50,333,488,10
Success,2085,2521,1654,13,50,339,473,10
Success,2246,2385,1679,13,50,333,470,10
Invalid,2366,2502,1903,13,50,308,545,10
Success,2201,2193,1638,13,50,289,550,10
Regression,2575,2392,1616,14,52,285,322,10
Invalid,2200,1940,1656,13,50,285,506,10
Success,2126,2470,1546,13,50,337,503,10
Regression,2705,2686,1984,13,52,311,483,10
Invalid,2346,2065,1731,13,50,289,588,10
Invalid,2182,2563,1644,13,50,289,553,10
Regression,2551,2545,1919,13,52,291,486,10
Success,2440,2539,1897,13,52,295,471,10
Invalid,1196,1500,857,6,30,191,258,6
Invalid,2421,2289,1790,13,54,288,494,10
Success,2147,2224,1726,13,50,285,562,10
Error,2127,1115,1204,10,31,158,292,6
Regression,4627,7867,1647,13,73,540,571,10
Success,2160,2461,1627,13,58,293,557,10
Invalid,2257,2661,1692,13,50,288,547,10
Success,2371,2349,1802,13,54,290,507,10
Success,2071,2013,1213,12,49,283,358,10
Success,2139,2445,1725,13,50,325,557,10
Regression,2601,2084,2132,13,59,321,520,10
Invalid,2151,1955,1627,13,50,291,510,10
Regression,2570,2223,1774,13,59,319,518,10
Success,2135,2040,1708,13,59,319,517,10
Invalid,2373,2531,1842,13,50,296,482,10
Invalid,2247,2151,1967,13,59,317,459,10
Regression,4753,8140,1730,13,73,537,566,10
Success,2116,1963,1654,13,52,287,509,10
Invalid,2439,2680,1830,13,60,330,497,10
Invalid,3421,2276,3517,13,52,287,591,10
Success,2222,2558,1652,13,50,331,484,10
Success,2297,2270,1686,13,59,319,528,10
Invalid,9361,16981,1778,13,61,323,11768,10
Invalid,2270,2371,1722,13,50,329,489,10
Invalid,2289,2352,1646,13,52,285,853,10
Regression,2534,1950,1982,13,59,317,469,10
Invalid,1152,1484,871,6,30,193,272,6
Success,2145,2574,1627,13,50,331,552,10
Success,2212,1899,1688,13,52,291,511,10
Success,2187,1966,1621,13,50,285,525,10
Success,2140,2339,1642,13,59,319,479,10
Success,2366,2448,1711,13,50,285,523,10
Regression,3095,1959,3342,12,49,289,373,10
Invalid,1080,1191,1064,6,30,149,262,6
Invalid,2715,2216,1699,13,52,291,304,10
Invalid,2171,2702,1671,13,60,322,362,10
Success,2389,2247,1720,13,54,288,509,10
Success,2288,3002,1931,13,59,316,288,10
Success,2256,2068,1779,13,59,323,547,10
Invalid,2282,2665,1805,13,50,312,492,10
Success,2169,1849,1681,13,0,0,0,11
Success,2381,1933,1796,13,50,291,512,10
Regression,2740,2175,1682,14,52,285,313,10
Invalid,2113,2149,1614,13,50,289,522,10
Success,2257,2302,1852,13,50,291,564,10
Success,2213,2439,1653,13,59,323,480,10
Regression,2751,2181,1642,14,52,287,305,10
Invalid,2490,2574,1844,13,68,366,527,10
Invalid,2162,2581,1621,13,50,341,591,10
Regression,4446,9002,1694,13,73,538,578,10
Invalid,3883,4437,1669,14,52,287,2523,10
Success,2120,2202,1599,13,50,331,463,10
Invalid,2418,2193,1718,13,52,287,508,10
Success,2174,2459,1660,13,50,289,561,10
Invalid,2250,3517,1209,12,58,327,1281,10
Success,2177,2263,1653,13,50,291,525,10
Invalid,2270,2594,1696,13,62,320,511,10
Success,2305,1995,1944,13,50,289,495,10
Success,2480,2139,1842,13,59,319,472,10
Regression,2884,4542,1514,13,37,265,420,10
Regression,2601,2655,1927,13,52,297,507,10
Success,2244,2458,1775,13,0,0,0,11
Invalid,2197,1160,1230,10,31,160,297,6
Invalid,2906,2349,2050,13,50,291,522,10
Invalid,2513,4479,2019,14,77,435,349,14
Regression,2768,2158,1661,13,52,287,303,10
Invalid,2183,2506,1630,13,50,327,483,10
Invalid,1639,1784,1339,12,57,313,376,10
Invalid,2445,2283,2040,13,0,0,0,11
Success,2123,2136,1625,13,52,287,498,10
Success,2169,2056,1617,13,0,0,0,11
Success,2154,1991,1576,13,59,321,488,10
Invalid,2456,2751,1806,13,52,291,478,10
Regression,9282,16705,1761,13,73,536,605,10
Success,2359,2020,1659,13,52,287,476,10
Success,2198,2314,1596,13,59,317,467,10
Regression,4623,5454,1640,14,52,287,3410,10
Invalid,2630,2348,1627,13,52,287,411,10
Regression,2577,1987,1976,13,59,323,522,10
Success,2163,2359,1793,13,50,327,593,10
Success,2003,2407,1682,13,60,296,417,10
Success,2276,1969,1775,13,50,287,515,10
Regression,3079,4020,1627,13,52,287,2197,10
Success,2187,2237,1662,13,59,317,474,10
Regression,2731,2215,1628,13,52,289,307,10
Success,2212,2162,1750,13,59,317,516,10
Regression,2528,2556,1699,13,52,287,1061,10
Success,2216,2007,1688,13,59,319,496,10
Regression,2685,2508,1566,13,52,289,362,10
Regression,2954,2306,1664,13,52,293,295,10
Invalid,2389,2426,1768,13,52,295,552,10
Invalid,2358,2022,2146,13,0,0,0,11
Success,2322,3091,2028,13,59,318,288,10
Regression,3587,2354,3012,14,60,292,503,11
Success,2187,1981,1716,13,50,287,512,10
Invalid,2375,1975,1810,13,50,287,520,10
Invalid,2394,2397,1808,13,54,319,487,10
Success,2286,1906,1730,13,50,289,506,10
Regression,2882,2208,1655,14,52,287,306,10
Regression,2742,2350,1649,14,52,285,420,10
Success,2100,2141,1718,13,59,319,522,10
Invalid,3557,4755,1701,13,60,308,2633,10
Success,2101,2245,1762,13,50,289,562,10
Invalid,2201,2241,1637,13,52,289,491,10
Success,2161,2281,1636,13,50,335,486,10
Success,2308,2221,1946,13,50,285,542,10
Success,2400,1982,1767,13,52,291,478,10
Success,2196,1967,1860,13,0,0,0,11
Success,2125,2137,1686,13,59,321,491,10
Regression,2885,2305,1746,13,52,287,329,10
Regression,2506,2362,1672,14,52,291,357,10
Success,2166,2352,1662,13,50,289,588,10
Success,2181,2027,1862,13,50,289,526,10
Invalid,4653,8641,1721,13,73,538,586,10
Success,2450,2381,1793,13,54,317,500,10
Invalid,2324,2228,1275,13,52,289,489,10
Regression,2606,2091,1868,13,59,321,511,10
Success,2241,2349,1672,13,59,319,488,10
Success,2243,2122,1861,13,50,287,521,10
Success,2170,2294,1760,13,59,346,544,10
Success,2275,2188,1729,13,59,317,460,10
Regression,2586,2366,1854,13,54,315,487,10
Success,2110,2421,1592,13,50,285,565,10
Regression,2543,2362,2951,13,54,321,483,10
Invalid,2223,2465,1708,13,50,291,595,10
Regression,2579,2461,1585,13,52,293,312,10
Regression,4642,5493,1760,14,52,289,3562,10
Success,2176,2350,1849,13,59,314,472,10
Success,2116,1897,1813,13,0,0,0,11
Success,2161,2066,1570,13,0,0,0,11
Success,2214,2267,1700,13,52,287,534,10
Invalid,2694,2745,1898,13,59,384,517,10
Regression,2895,2339,2151,13,50,287,532,10
Success,2163,2298,1847,13,50,287,558,10
Invalid,2392,2280,1738,13,54,286,494,10
Invalid,4213,4481,1737,13,52,289,2496,10
Regression,2588,2297,1579,13,52,289,327,10
Success,2283,3164,1871,13,59,322,300,10
Regression,2735,2877,1754,13,52,289,1288,10
Success,2160,2398,1656,13,50,285,563,10
Invalid,2174,2302,1621,13,59,321,468,10
Invalid,3520,859,2934,8,15,112,105,6
Invalid,2963,2423,1831,13,52,294,324,10
Regression,2718,2191,1581,13,52,291,317,10
Invalid,2110,2194,1685,13,50,287,528,10
Invalid,2091,2152,1659,13,50,288,526,10
Invalid,2575,2606,1616,14,61,303,332,10
Success,2133,2225,1698,13,50,289,529,10
Success,2206,1977,1664,13,50,285,516,10
Success,2250,2397,1578,13,50,327,584,10
Invalid,2956,3919,1615,13,54,341,529,10
Invalid,2370,2716,1707,13,60,319,517,10
Success,2179,2275,1714,13,50,335,494,10
Regression,2909,5496,1552,13,50,363,539,10
Success,2057,2180,1635,13,50,337,476,10
Invalid,2460,2289,1698,13,52,285,522,10
Success,2082,1927,1682,13,0,0,0,11
Regression,2628,2071,1888,13,59,319,496,10
Success,2155,1984,1647,13,50,289,515,10
Success,2292,2023,1664,13,52,287,513,10
Invalid,2173,2508,1737,13,50,287,555,10
Success,2228,2302,1763,13,59,319,456,10
Invalid,1089,1181,1064,6,30,153,262,6
Success,2298,2232,1650,13,50,339,482,10
Success,2321,2132,1882,13,50,291,527,10
Invalid,2774,2470,1643,14,52,285,610,10
Success,2162,2241,1627,13,50,289,532,10
Success,2186,2230,1593,13,52,291,482,10
Invalid,4862,5465,1676,14,52,289,3415,10
Invalid,2336,2978,1674,13,52,331,531,10
Invalid,2323,2632,1720,13,50,331,481,10
Invalid,2569,1985,1892,13,59,325,496,10
Invalid,2180,2140,1592,13,59,319,526,10
Success,2444,2488,1850,13,52,289,476,10
Success,2276,2262,1851,13,50,287,518,10
Success,2317,2183,1711,13,59,319,489,10
Invalid,2243,2048,1810,13,59,321,505,10
Regression,2725,2328,1664,13,52,285,362,10
Invalid,2334,2118,1932,13,50,293,522,10
Success,2156,2427,1613,13,50,289,579,10
Regression,4522,8194,1706,13,73,538,591,10
Regression,5463,6433,1646,14,52,287,4399,10
Regression,2562,2263,1641,13,52,289,304,10
Regression,2605,2559,1982,13,52,291,489,10
Invalid,2625,2186,1779,13,59,319,519,10
Invalid,3173,2467,2152,13,50,289,584,10
Regression,4305,5163,1681,14,52,285,3211,10
Success,2218,2309,1690,13,59,321,456,10
Invalid,1764,2639,1348,12,49,287,790,10
Success,2235,1973,1700,13,50,291,517,10
Invalid,156,63,538,2,1,1,0,2
Success,2245,2095,1893,13,50,291,508,10
Invalid,2410,2878,1614,13,50,325,484,10
Invalid,2790,2464,1811,13,59,319,515,10
Success,2098,2227,1642,13,50,285,521,10
Success,2202,2134,1677,13,52,287,507,10
Invalid,5748,7433,1625,13,61,324,4569,10
Invalid,2346,2248,1802,13,52,289,488,10
Invalid,2147,2367,1726,13,50,288,553,10
Success,2378,2272,1778,13,54,323,491,10
Invalid,2945,2404,2050,13,50,285,580,10
Success,2288,2427,1635,13,59,317,481,10
Invalid,1586,1913,1352,12,57,313,377,10
Success,2222,2322,1656,13,59,319,475,10
Regression,3306,2047,3189,13,52,289,501,10
Regression,3779,4884,1625,13,52,289,2457,10
Invalid,2161,2339,1674,13,59,315,479,10
Success,2267,2166,1659,13,59,325,513,10
Invalid,2110,1896,1599,13,50,285,508,10
Invalid,2127,2153,1560,13,50,285,515,10
Regression,2634,2174,1595,13,52,289,311,10
Success,2242,2292,1589,13,59,319,505,10
Success,2328,2114,1662,13,52,289,484,10
Invalid,2205,2272,1616,13,52,285,499,10
